"id";"listing_url";"scrape_id";"last_scraped";"name";"picture_url";"host_id";"host_url";"host_since";"host_response_rate";"host_acceptance_rate";"host_is_superhost";"host_listings_count";"host_total_listings_count";"host_verifications";"host_has_profile_pic";"host_identity_verified";"neighbourhood_cleansed";"latitude";"longitude";"property_type";"room_type";"accommodates";"bathrooms_text";"bedrooms";"beds";"amenities";"price";"minimum_nights";"maximum_nights";"minimum_minimum_nights";"maximum_minimum_nights";"minimum_maximum_nights";"maximum_maximum_nights";"minimum_nights_avg_ntm";"maximum_nights_avg_ntm";"has_availability";"availability_30";"availability_60";"availability_90";"availability_365";"calendar_last_scraped";"number_of_reviews";"number_of_reviews_ltm";"number_of_reviews_l30d";"first_review";"last_review";"review_scores_rating";"review_scores_accuracy";"review_scores_cleanliness";"review_scores_checkin";"review_scores_communication";"review_scores_location";"review_scores_value";"instant_bookable";"calculated_host_listings_count";"calculated_host_listings_count_entire_homes";"calculated_host_listings_count_private_rooms";"calculated_host_listings_count_shared_rooms";"reviews_per_month";"Dataset"
220676;"https://www.airbnb.com/rooms/220676";20210420194355;"2021-04-22";"Private room off the Freedom Trail.";"https://a0.muscache.com/pictures/2143912/1608e26a_original.jpg";1144302;"https://www.airbnb.com/users/show/1144302";"2011-09-11";100.0;100.0;True;1.0;1.0;"['email', 'phone', 'facebook', 'reviews', 'jumio', 'government_id', 'work_email']";True;True;"North End";42.36614;-71.05226;"Private room in townhouse";"Private room";3;"1 private bath";1.0;1.0;"[""Washer"", ""Fire extinguisher"", ""Refrigerator"", ""Iron"", ""Heating"", ""Carbon monoxide alarm"", ""Paid parking off premises"", ""Wifi"", ""Lock on bedroom door"", ""Keypad"", ""Shampoo"", ""Air conditioning"", ""Hot water"", ""First aid kit"", ""Long term stays allowed"", ""Hair dryer"", ""Luggage dropoff allowed"", ""Essentials"", ""Hangers"", ""Dryer"", ""Dedicated workspace"", ""Smoke alarm""]";145.0;3;1125;3.0;3.0;1125.0;1125.0;3.0;1125.0;True;29;51;81;81;"2021-04-22";251;0;0;"2011-10-01";"2020-03-03";98.0;10.0;10.0;10.0;10.0;10.0;10.0;False;1;0;1;0;2.16;"Boston"
257588;"https://www.airbnb.com/rooms/257588";20210420194355;"2021-04-23";"BOSTON LUXURY FOR LESS!! NEAR BCEC";"https://a0.muscache.com/pictures/16553485/f7699aed_original.jpg";1355344;"https://www.airbnb.com/users/show/1355344";"2011-10-31";100.0;98.0;True;2.0;2.0;"['email', 'phone', 'facebook', 'reviews', 'jumio', 'government_id']";True;True;"South Boston";42.33255;-71.04125;"Entire apartment";"Entire home/apt";4;"1 bath";2.0;2.0;"[""Wifi"", ""Kitchen"", ""Dishwasher"", ""Luggage dropoff allowed"", ""Refrigerator"", ""Carbon monoxide alarm"", ""Dedicated workspace"", ""Keypad"", ""Private entrance"", ""Extra pillows and blankets"", ""Essentials"", ""Free street parking"", ""Heating"", ""Smoke alarm"", ""BBQ grill"", ""Oven"", ""Cooking basics"", ""Outlet covers"", ""TV with standard cable"", ""Air conditioning"", ""Long term stays allowed"", ""Cable TV"", ""Beach essentials"", ""Indoor fireplace"", ""Dryer"", ""Stove"", ""Washer"", ""Shampoo"", ""Patio or balcony"", ""Bed linens"", ""Coffee maker"", ""Iron"", ""Hot water"", ""Security cameras on property"", ""Fire extinguisher"", ""Hair dryer"", ""First aid kit"", ""Dishes and silverware"", ""Microwave"", ""Hangers""]";257.0;2;365;2.0;7.0;1125.0;1125.0;2.1;1125.0;True;19;23;41;189;"2021-04-23";338;12;0;"2012-07-20";"2020-12-06";97.0;10.0;10.0;10.0;10.0;10.0;9.0;True;1;1;0;0;3.17;"Boston"
276450;"https://www.airbnb.com/rooms/276450";20210420194355;"2021-04-22";"19th Century Luxury | South End | 1BR 1BA #3";"https://a0.muscache.com/pictures/f93e9ea0-cf94-48f7-95d6-023cbfbc6f8a.jpg";814298;"https://www.airbnb.com/users/show/814298";"2011-07-13";97.0;94.0;False;95.0;95.0;"['email', 'phone', 'reviews', 'kba']";True;True;"Roxbury";42.33855;-71.07975;"Entire apartment";"Entire home/apt";4;"1 bath";1.0;1.0;"[""Washer"", ""Dishwasher"", ""Refrigerator"", ""Iron"", ""Heating"", ""Carbon monoxide alarm"", ""Wifi"", ""Extra pillows and blankets"", ""Microwave"", ""Keypad"", ""Shampoo"", ""Air conditioning"", ""Hot water"", ""Long term stays allowed"", ""Hair dryer"", ""TV"", ""Luggage dropoff allowed"", ""Coffee maker"", ""Stove"", ""Oven"", ""Hangers"", ""Cooking basics"", ""Dryer"", ""Dedicated workspace"", ""Bed linens"", ""Kitchen"", ""Dishes and silverware"", ""Smoke alarm""]";280.0;30;1125;30.0;31.0;1125.0;1125.0;30.0;1125.0;True;0;0;0;25;"2021-04-22";93;1;0;"2012-05-09";"2020-08-20";84.0;9.0;9.0;10.0;8.0;9.0;8.0;False;96;59;37;0;0.85;"Boston"
322593;"https://www.airbnb.com/rooms/322593";20210420194355;"2021-04-22";"Near Hospitals, 28 Day Bking Only,OutdoorSpace";"https://a0.muscache.com/pictures/18603104/dd6c399d_original.jpg";1651480;"https://www.airbnb.com/users/show/1651480";"2012-01-25";0.0;71.0;True;4.0;4.0;"['email', 'phone', 'google', 'reviews', 'jumio', 'offline_government_id', 'government_id']";True;True;"South End";42.34232;-71.07594;"Entire apartment";"Entire home/apt";2;"1 bath";1.0;1.0;"[""Washer"", ""Dishwasher"", ""Fire extinguisher"", ""Refrigerator"", ""Patio or balcony"", ""Iron"", ""Heating"", ""Carbon monoxide alarm"", ""Wifi"", ""Paid parking off premises"", ""Extra pillows and blankets"", ""Microwave"", ""Keypad"", ""Shampoo"", ""Air conditioning"", ""Backyard"", ""Hot water"", ""Cable TV"", ""EV charger"", ""Long term stays allowed"", ""Hair dryer"", ""Luggage dropoff allowed"", ""Private entrance"", ""Essentials"", ""Coffee maker"", ""Stove"", ""Paid parking on premises"", ""Oven"", ""Hangers"", ""Cooking basics"", ""Dryer"", ""Dedicated workspace"", ""Bed linens"", ""TV with standard cable"", ""Kitchen"", ""Dishes and silverware"", ""Smoke alarm""]";218.0;28;90;28.0;28.0;1125.0;1125.0;28.0;1125.0;True;0;0;0;16;"2021-04-22";409;1;0;"2013-03-27";"2020-07-31";96.0;10.0;10.0;10.0;10.0;10.0;10.0;False;4;2;2;0;4.16;"Boston"
349347;"https://www.airbnb.com/rooms/349347";20210420194355;"2021-04-22";"Experience Past|Enjoy Present|South End 1BR 1BA #2";"https://a0.muscache.com/pictures/4d3da65e-5660-4be0-859b-4fc89b3b8a7d.jpg";814298;"https://www.airbnb.com/users/show/814298";"2011-07-13";97.0;94.0;False;95.0;95.0;"['email', 'phone', 'reviews', 'kba']";True;True;"Roxbury";42.33811;-71.08139;"Entire apartment";"Entire home/apt";2;"1 bath";1.0;1.0;"[""Washer"", ""Dishwasher"", ""Refrigerator"", ""Iron"", ""Heating"", ""Carbon monoxide alarm"", ""Wifi"", ""Extra pillows and blankets"", ""Microwave"", ""Keypad"", ""Shampoo"", ""Air conditioning"", ""Hot water"", ""Long term stays allowed"", ""Hair dryer"", ""TV"", ""Luggage dropoff allowed"", ""Coffee maker"", ""Stove"", ""Oven"", ""Hangers"", ""Cooking basics"", ""Dryer"", ""Dedicated workspace"", ""Bed linens"", ""Kitchen"", ""Dishes and silverware"", ""Smoke alarm""]";200.0;30;365;30.0;30.0;365.0;365.0;30.0;365.0;True;0;19;29;61;"2021-04-22";111;0;0;"2012-05-17";"2019-09-19";88.0;10.0;10.0;10.0;10.0;9.0;9.0;False;96;59;37;0;1.02;"Boston"
350205;"https://www.airbnb.com/rooms/350205";20210420194355;"2021-04-21";"6-7mo rental; Stunning LARGE 1BD/1BA w/ roof-deck!";"https://a0.muscache.com/pictures/miso/Hosting-350205/original/2d9f7594-085c-4cc1-b55f-5612923c2537.png";411715;"https://www.airbnb.com/users/show/411715";"2011-02-26";0.0;0.0;False;0.0;0.0;"['email', 'phone', 'facebook', 'reviews', 'jumio', 'government_id']";True;True;"Back Bay";42.34736;-71.08653;"Entire apartment";"Entire home/apt";2;"1 bath";1.0;1.0;"[""Washer"", ""Dishwasher"", ""Fire extinguisher"", ""Refrigerator"", ""Stainless steel gas stove"", ""Toaster"", ""Freezer"", ""Iron"", ""Heating"", ""Carbon monoxide alarm"", ""Wifi"", ""Pour-over coffee"", ""Extra pillows and blankets"", ""Microwave"", ""Dedicated workspace: office chair and desk"", ""Air conditioning"", ""Stainless steel oven"", ""Hot water"", ""Cable TV"", ""Long term stays allowed"", ""Hair dryer"", ""Wine glasses"", ""Essentials"", ""Coffee maker"", ""Bathtub"", ""Barbecue utensils"", ""Elevator"", ""Hangers"", ""Cooking basics"", ""Dryer"", ""Baking sheet"", ""Bed linens"", ""TV with standard cable"", ""Kitchen"", ""Dishes and silverware"", ""Smoke alarm"", ""Dining table""]";143.0;183;215;183.0;183.0;215.0;215.0;183.0;215.0;True;0;21;51;216;"2021-04-21";35;0;0;"2012-07-05";"2015-01-07";99.0;10.0;10.0;10.0;10.0;10.0;10.0;False;1;1;0;0;0.33;"Boston"
352585;"https://www.airbnb.com/rooms/352585";20210420194355;"2021-04-23";"Room in Sunny Brookline Apartment";"https://a0.muscache.com/pictures/3937185/3ae40110_original.jpg";1785210;"https://www.airbnb.com/users/show/1785210";"2012-02-21";100.0;0.0;True;1.0;1.0;"['email', 'phone', 'facebook', 'reviews', 'kba']";True;True;"Allston";42.34749;-71.12403;"Private room in house";"Private room";2;"1 private bath";1.0;1.0;"[""Wifi"", ""Luggage dropoff allowed"", ""Breakfast"", ""Refrigerator"", ""Carbon monoxide alarm"", ""Extra pillows and blankets"", ""Essentials"", ""Heating"", ""Smoke alarm"", ""Shower gel"", ""Air conditioning"", ""Dryer"", ""Washer"", ""Shampoo"", ""Patio or balcony"", ""Bed linens"", ""Iron"", ""Hot water"", ""Fire extinguisher"", ""Hair dryer"", ""Microwave"", ""Hangers""]";85.0;2;6;2.0;2.0;6.0;6.0;2.0;6.0;True;0;0;22;23;"2021-04-23";109;0;0;"2012-03-06";"2019-11-04";100.0;10.0;10.0;10.0;10.0;10.0;10.0;False;1;0;1;0;0.98;"Boston"
400067;"https://www.airbnb.com/rooms/400067";20210420194355;"2021-04-21";"Private Room in Spacious Apartment1";"https://a0.muscache.com/pictures/11120143/28ecabf7_original.jpg";1997048;"https://www.airbnb.com/users/show/1997048";"2012-03-23";0.0;0.0;False;3.0;3.0;"['email', 'phone', 'reviews', 'kba']";True;True;"Dorchester";42.30066;-71.08207;"Private room in apartment";"Private room";1;"1 shared bath";1.0;1.0;"[""Children\u2019s books and toys"", ""Fire extinguisher"", ""Refrigerator"", ""Iron"", ""Heating"", ""Carbon monoxide alarm"", ""Wifi"", ""Extra pillows and blankets"", ""Microwave"", ""Shampoo"", ""Air conditioning"", ""Hot water"", ""First aid kit"", ""Long term stays allowed"", ""Hair dryer"", ""Essentials"", ""Free street parking"", ""Stove"", ""Oven"", ""Hangers"", ""Cooking basics"", ""Dedicated workspace"", ""Bed linens"", ""Kitchen"", ""Dishes and silverware"", ""Smoke alarm""]";60.0;91;180;91.0;91.0;180.0;180.0;91.0;180.0;True;28;58;88;363;"2021-04-21";24;0;0;"2013-06-19";"2019-10-07";88.0;9.0;9.0;9.0;10.0;8.0;9.0;False;4;0;4;0;0.25;"Boston"
447826;"https://www.airbnb.com/rooms/447826";20210420194355;"2021-04-22";"Sweet Little House in JP, Boston";"https://a0.muscache.com/pictures/6166713/397dc541_original.jpg";2053557;"https://www.airbnb.com/users/show/2053557";"2012-04-02";100.0;0.0;True;1.0;1.0;"['email', 'phone', 'reviews', 'offline_government_id', 'kba', 'government_id']";True;True;"Jamaica Plain";42.31658;-71.11012;"Private room in house";"Private room";2;"1 shared bath";1.0;1.0;"[""Dishwasher"", ""Fire extinguisher"", ""Refrigerator"", ""Patio or balcony"", ""Heating"", ""Wifi"", ""Carbon monoxide alarm"", ""Extra pillows and blankets"", ""Microwave"", ""Shampoo"", ""Lake access"", ""Air conditioning"", ""Backyard"", ""Hot water"", ""First aid kit"", ""Long term stays allowed"", ""Hair dryer"", ""TV"", ""Luggage dropoff allowed"", ""Essentials"", ""Outdoor furniture"", ""Free street parking"", ""Coffee maker"", ""Stove"", ""Oven"", ""Hangers"", ""Cooking basics"", ""Bed linens"", ""Kitchen"", ""Host greets you"", ""Dishes and silverware"", ""Smoke alarm""]";71.0;3;120;3.0;3.0;120.0;120.0;3.0;120.0;True;0;20;50;230;"2021-04-22";313;0;0;"2012-06-23";"2020-03-01";96.0;10.0;10.0;10.0;10.0;10.0;10.0;False;1;0;1;0;2.91;"Boston"
496022;"https://www.airbnb.com/rooms/496022";20210420194355;"2021-04-21";"Private Floor, Private Bath, City Location";"https://a0.muscache.com/pictures/5914846/7bf07a9b_original.jpg";1956464;"https://www.airbnb.com/users/show/1956464";"2012-03-18";0.0;0.0;False;1.0;1.0;"['email', 'phone', 'facebook', 'reviews', 'kba']";True;True;"Jamaica Plain";42.31062;-71.1176;"Private room in house";"Private room";2;"1 private bath";1.0;1.0;"[""Dedicated workspace"", ""Shampoo"", ""Washer"", ""Air conditioning"", ""Essentials"", ""Kitchen"", ""Indoor fireplace"", ""Carbon monoxide alarm"", ""Iron"", ""Heating"", ""Smoke alarm"", ""Wifi"", ""Free parking on premises"", ""Hangers"", ""Hair dryer"", ""Long term stays allowed"", ""Dryer""]";173.0;91;120;91.0;91.0;120.0;120.0;91.0;120.0;True;0;0;0;0;"2021-04-21";16;0;0;"2013-09-15";"2016-06-26";99.0;10.0;10.0;10.0;10.0;10.0;10.0;False;1;0;1;0;0.17;"Boston"
507525;"https://www.airbnb.com/rooms/507525";20210420194355;"2021-04-21";"Great location, sunny 1-bedroom!";"https://a0.muscache.com/pictures/6076657/e6334a48_original.jpg";2501324;"https://www.airbnb.com/users/show/2501324";"2012-05-30";0.0;0.0;False;0.0;0.0;"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'government_id']";True;True;"Bay Village";42.34914;-71.06781;"Entire apartment";"Entire home/apt";2;"1 bath";1.0;2.0;"[""Washer"", ""Air conditioning"", ""Kitchen"", ""Heating"", ""Wifi"", ""Long term stays allowed"", ""Dryer""]";65.0;180;180;180.0;180.0;180.0;180.0;180.0;180.0;False;0;0;0;0;"2021-04-21";9;0;0;"2012-08-01";"2013-07-01";94.0;10.0;9.0;9.0;9.0;10.0;10.0;False;1;1;0;0;0.08;"Boston"
526970;"https://www.airbnb.com/rooms/526970";20210420194355;"2021-04-21";"BACK BAY/COPLEY FIRST FLOOR ROOM";"https://a0.muscache.com/pictures/72491550/87610c6d_original.jpg";85770;"https://www.airbnb.com/users/show/85770";"2010-02-26";0.0;0.0;False;4.0;4.0;"['email', 'phone', 'reviews', 'kba', 'work_email']";True;False;"South End";42.34491;-71.07368;"Private room in house";"Private room";2;"1 shared bath";1.0;1.0;"[""Private entrance"", ""TV with standard cable"", ""Air conditioning"", ""Essentials"", ""Host greets you"", ""Cable TV"", ""Hot water"", ""Heating"", ""Wifi"", ""Smoke alarm"", ""Paid parking off premises"", ""Long term stays allowed"", ""Hair dryer"", ""Luggage dropoff allowed""]";148.0;29;125;29.0;29.0;125.0;125.0;29.0;125.0;True;30;60;90;90;"2021-04-21";175;0;0;"2012-06-18";"2019-10-31";90.0;9.0;8.0;10.0;10.0;10.0;9.0;True;4;0;4;0;1.63;"Boston"
530983;"https://www.airbnb.com/rooms/530983";20210420194355;"2021-04-21";"The Grand View Redline | 5BR 2BA | Victorian Home near Boston Medical and Mass General!";"https://a0.muscache.com/pictures/fcb37ae5-ce2c-4505-9137-52f5e87d7e15.jpg";71783;"https://www.airbnb.com/users/show/71783";"2010-01-19";79.0;96.0;False;30.0;30.0;"['email', 'phone', 'reviews', 'kba', 'work_email']";True;True;"Dorchester";42.31368;-71.0612;"Entire house";"Entire home/apt";9;"2 baths";5.0;5.0;"[""Washer"", ""Dishwasher"", ""Fire extinguisher"", ""Refrigerator"", ""Indoor fireplace"", ""Iron"", ""Heating"", ""Carbon monoxide alarm"", ""Wifi"", ""Free parking on premises"", ""Microwave"", ""Lockbox"", ""Shampoo"", ""Security cameras on property"", ""Air conditioning"", ""Hot water"", ""Cable TV"", ""High chair"", ""Long term stays allowed"", ""Hair dryer"", ""Essentials"", ""Coffee maker"", ""Bathtub"", ""Stove"", ""Pack \u2019n Play/travel crib"", ""Oven"", ""Hangers"", ""Cooking basics"", ""Dryer"", ""Dedicated workspace"", ""Bed linens"", ""TV with standard cable"", ""Kitchen"", ""Dishes and silverware"", ""Smoke alarm""]";179.0;30;1125;30.0;30.0;1125.0;1125.0;30.0;1125.0;True;0;0;0;239;"2021-04-21";67;0;0;"2012-11-11";"2019-10-29";88.0;9.0;9.0;10.0;9.0;9.0;9.0;True;29;16;13;0;0.65;"Boston"
533152;"https://www.airbnb.com/rooms/533152";20210420194355;"2021-04-21";"The Penthouse w/Central AC | 2BR 1BA w/En-Suite HdTV's! | Short walk to the Redline for UMass and Mass General!";"https://a0.muscache.com/pictures/a47538ec-f82d-469f-89ff-3a885c796362.jpg";71783;"https://www.airbnb.com/users/show/71783";"2010-01-19";79.0;96.0;False;30.0;30.0;"['email', 'phone', 'reviews', 'kba', 'work_email']";True;True;"Dorchester";42.32212;-71.06096;"Entire apartment";"Entire home/apt";5;"1 bath";2.0;2.0;"[""Washer"", ""Dishwasher"", ""Fire extinguisher"", ""Refrigerator"", ""Iron"", ""Heating"", ""Carbon monoxide alarm"", ""Wifi"", ""Microwave"", ""Smart lock"", ""Shampoo"", ""Security cameras on property"", ""Air conditioning"", ""Hot water"", ""Cable TV"", ""Long term stays allowed"", ""Hair dryer"", ""Essentials"", ""Coffee maker"", ""Stove"", ""Pack \u2019n Play/travel crib"", ""Oven"", ""Hangers"", ""Cooking basics"", ""Dryer"", ""Dedicated workspace"", ""TV with standard cable"", ""Kitchen"", ""Dishes and silverware"", ""Smoke alarm""]";101.0;30;1125;30.0;30.0;1125.0;1125.0;30.0;1125.0;True;0;0;17;249;"2021-04-21";56;1;0;"2014-04-14";"2020-08-01";91.0;10.0;10.0;9.0;9.0;9.0;9.0;True;29;16;13;0;0.65;"Boston"
561769;"https://www.airbnb.com/rooms/561769";20210420194355;"2021-04-21";"The Sky View w/AC | 3BR 1BA w/En-Suite HdTV's | Short Walk to Redline for Mass General and Boston Medical!";"https://a0.muscache.com/pictures/659fa40b-bdc3-4ba7-90c0-901b4577c941.jpg";71783;"https://www.airbnb.com/users/show/71783";"2010-01-19";79.0;96.0;False;30.0;30.0;"['email', 'phone', 'reviews', 'kba', 'work_email']";True;True;"Dorchester";42.31371;-71.06126;"Entire apartment";"Entire home/apt";6;"1 bath";3.0;7.0;"[""Washer"", ""Dishwasher"", ""Fire extinguisher"", ""Refrigerator"", ""Iron"", ""Heating"", ""Carbon monoxide alarm"", ""Wifi"", ""Microwave"", ""Smart lock"", ""Shampoo"", ""Security cameras on property"", ""Air conditioning"", ""Hot water"", ""Cable TV"", ""Long term stays allowed"", ""Hair dryer"", ""Essentials"", ""Coffee maker"", ""Stove"", ""Pack \u2019n Play/travel crib"", ""Oven"", ""Hangers"", ""Cooking basics"", ""Dryer"", ""Dedicated workspace"", ""Bed linens"", ""TV with standard cable"", ""Kitchen"", ""Dishes and silverware"", ""Smoke alarm""]";101.0;30;1125;30.0;30.0;1125.0;1125.0;30.0;1125.0;True;5;16;16;241;"2021-04-21";61;2;0;"2012-08-20";"2021-01-01";85.0;9.0;8.0;9.0;9.0;9.0;8.0;True;29;16;13;0;0.58;"Boston"
568234;"https://www.airbnb.com/rooms/568234";20210420194355;"2021-04-23";"Stay on your own separate floor";"https://a0.muscache.com/pictures/7608075/91664313_original.jpg";2796082;"https://www.airbnb.com/users/show/2796082";"2012-07-01";75.0;70.0;False;2.0;2.0;"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'kba', 'selfie', 'government_id', 'identity_manual']";True;True;"Jamaica Plain";42.3036;-71.10539;"Private room in house";"Private room";4;"1 private bath";2.0;2.0;"[""Hangers"", ""Backyard"", ""Oven"", ""Free street parking"", ""Extra pillows and blankets"", ""Dryer"", ""Carbon monoxide alarm"", ""Air conditioning"", ""Bathtub"", ""Refrigerator"", ""Hair dryer"", ""Stove"", ""Fire extinguisher"", ""Coffee maker"", ""Patio or balcony"", ""Shampoo"", ""Lockbox"", ""Luggage dropoff allowed"", ""Smoke alarm"", ""Bed linens"", ""Essentials"", ""Long term stays allowed"", ""Wifi"", ""Heating"", ""Dishes and silverware"", ""Cooking basics"", ""Hot water"", ""Washer"", ""Iron"", ""Dishwasher"", ""Microwave""]";109.0;1;1125;1.0;2.0;1125.0;1125.0;1.3;1125.0;True;10;32;62;314;"2021-04-23";272;2;0;"2012-07-15";"2020-07-22";97.0;10.0;10.0;10.0;10.0;10.0;10.0;False;2;1;1;0;2.55;"Boston"
583255;"https://www.airbnb.com/rooms/583255";20210420194355;"2021-04-22";"Boston Beauty, Walk to C and B line";"https://a0.muscache.com/pictures/108281092/d1263983_original.jpg";306407;"https://www.airbnb.com/users/show/306407";"2010-12-01";0.0;0.0;False;1.0;1.0;"['email', 'phone', 'reviews', 'kba', 'work_email']";True;True;"Brighton";42.34096;-71.14647;"Entire apartment";"Entire home/apt";2;"1 bath";1.0;1.0;"[""Dedicated workspace"", ""Shampoo"", ""Washer"", ""Air conditioning"", ""Essentials"", ""Fire extinguisher"", ""Kitchen"", ""Carbon monoxide alarm"", ""Iron"", ""Heating"", ""Smoke alarm"", ""First aid kit"", ""Wifi"", ""Hangers"", ""Hair dryer"", ""Long term stays allowed"", ""Dryer""]";149.0;91;1125;91.0;91.0;1125.0;1125.0;91.0;1125.0;True;0;0;0;0;"2021-04-22";12;0;0;"2012-10-01";"2017-07-05";100.0;10.0;10.0;10.0;10.0;10.0;10.0;False;1;1;0;0;0.12;"Boston"
601763;"https://www.airbnb.com/rooms/601763";20210420194355;"2021-04-22";"The Alameda 2 w/AC | 2BR 1BA w/En-Suite HdTV's | Short walk to train, shops and near Faulkner!";"https://a0.muscache.com/pictures/2c6f8e5a-a017-436f-8566-b97231044dd8.jpg";71783;"https://www.airbnb.com/users/show/71783";"2010-01-19";79.0;96.0;False;30.0;30.0;"['email', 'phone', 'reviews', 'kba', 'work_email']";True;True;"West Roxbury";42.29192;-71.15407;"Entire apartment";"Entire home/apt";6;"1 bath";3.0;5.0;"[""Washer"", ""Dishwasher"", ""Fire extinguisher"", ""Refrigerator"", ""Iron"", ""Heating"", ""Carbon monoxide alarm"", ""Wifi"", ""Microwave"", ""Shampoo"", ""Security cameras on property"", ""Air conditioning"", ""Hot water"", ""Cable TV"", ""Long term stays allowed"", ""Hair dryer"", ""Essentials"", ""Coffee maker"", ""Stove"", ""Pack \u2019n Play/travel crib"", ""Oven"", ""Hangers"", ""Cooking basics"", ""Dryer"", ""Dedicated workspace"", ""TV with standard cable"", ""Kitchen"", ""Dishes and silverware"", ""Smoke alarm""]";103.0;30;1125;30.0;30.0;1125.0;1125.0;30.0;1125.0;True;0;0;11;285;"2021-04-22";38;1;0;"2017-04-05";"2020-08-28";91.0;9.0;9.0;9.0;9.0;9.0;9.0;True;29;16;13;0;0.77;"Boston"
611081;"https://www.airbnb.com/rooms/611081";20210420194355;"2021-04-21";"Houseboat in Boston Harbor";"https://a0.muscache.com/pictures/7739101/2b09abdd_original.jpg";3029783;"https://www.airbnb.com/users/show/3029783";"2012-07-23";100.0;100.0;True;13.0;13.0;"['email', 'phone', 'reviews']";True;False;"Charlestown";42.37579;-71.04981;"Boat";"Entire home/apt";6;"1 bath";1.0;4.0;"[""Shampoo"", ""Bed linens"", ""TV"", ""Air conditioning"", ""Essentials"", ""Fire extinguisher"", ""Kitchen"", ""Carbon monoxide alarm"", ""Paid parking on premises"", ""Iron"", ""Heating"", ""Smoke alarm"", ""First aid kit"", ""Wifi"", ""Hangers"", ""Hair dryer"", ""Long term stays allowed"", ""Extra pillows and blankets""]";219.0;2;1125;2.0;2.0;1125.0;1125.0;2.0;1125.0;True;18;30;40;293;"2021-04-21";41;7;3;"2016-09-15";"2021-04-10";94.0;9.0;9.0;9.0;10.0;9.0;9.0;True;3;3;0;0;0.73;"Boston"
